chunk_id,text,source_type,label
reviews_revolut_006,"| Revolut
ec49cbfc-0ddd-4c64-88fc-35b720d5931c | v good | Revolut
39dabb68-4a4e-4dc2-a65e-d730da75e8be | Great !👌 | Revolut
afaf114f-46fa-4993-8243-0258f75f54fa | revolut is a great app money especially for traveller...vey easy to use | Revolut
bceba1c4-c6a6-4f87-a43c-287c7fb8b503 | Great app to traveller... Very helpfull! 👍 | Revolut
aa5858b3-9b75-43fe-b961-d58f843032c9 | Now I am asked to add cvv for a card that I have used this week for top up money.",review,
reviews_revolut_007,"This is crazy. Revolut is becoming worst every day | Revolut
bb138540-f41d-4441-9775-e10b918a71ee | fa troppe domande, app disinstallata alla velocità della luce | Revolut
51017276-d0cd-433e-94a5-1b61b61209c6 | On the boycott list, maybe stop supporting the apartheid regime for once | Revolut
16ea6b4d-1326-491d-9779-a11277d6ace5 | great app | Revolut
4dd77a8c-216b-40f1-ace4-abbeb2a97183 | Fine! No fees - that's the key ❤️ | Revolut
c6a8e35a-5b6f-41f6-b966-55da10f80092 | amazing | Revolut
585d344c-d04a-4e0a-b5fa-70788aa9cb02 | Super useful app for exchanging currency.",review,
reviews_revolut_008,"As an international student, I use it daily | Revolut
389618fc-fae4-4387-8289-07d571895e11 | ROTTEN | Revolut
69afdb74-1b5e-4bcb-94be-19f2e9e449bb | 👍 | Revolut
f7178886-4086-4cbe-b779-b33214adcd37 | never a bother sending or receiving money I love it it makes banking online so much easier | Revolut
01bebfb2-33cb-4cb3-81a9-f6b5f54b88db | Exceptional | Revolut
9a281291-311c-4556-87d3-9dca71e61c83 | a friend of mine send me a link to get this revolut and she said it's good for travel..and everything with points to earn in can be use soon..I still not experience about the points..but everything I like it..thanks to my friend who invited me get this..thanks revolut.. | Revolut
fefdbc4a-c43a-4c22-beb7-bfcc74443778 | Ok | Revolut
b98916b1-6ed5-45c4-96f3-5047a8b331ca | top | Revolut
ea193b5a-2bd0-44ad-8c65-9fdfa1d4ef14 | Works well and is great to use when on holiday | Revolut
8ed69d8a-d335-462a-8db9-6a8995102e29 | just so easy | Revolut
e36fb927-c013-405b-9100-49747156a8c7 | love it so easy to us | Revolut
0fd442f7-d7f2-40ef-9553-459140ce68ce | My go-to when I'm not sure who I can trust online. Safe in the knowledge that I can use a single use disposable card or an easily deleted virtual card without giving access to my personal bank balance. Though I'd like to have separate cash buckets for each cuz I sometimes might use this more centrally eg travelling but I don't want to put too much money in the account - I can't separate a larger bucket for travel spend from a smaller bucket for subscriptions etc.",review,
reviews_revolut_009,"So it cant be my primary bank | Revolut
f2e59cc2-3e0a-4066-96d6-af5f81d46f55 | the best national and international | Revolut
41da9be1-c318-4491-8cb1-f8cf25bf4a68 | After i provided my income with no suspicious activity they closed my account. | Revolut
ebed3e8c-e495-4de3-90ab-f8463883d2b2 | Simply The Best | Revolut
e365ce45-1337-4985-9ed2-9c5dc5911e00 | excellent service and excellent security of your money | Revolut
e4b2cd21-803a-46e6-b555-0c14119709d2 | Updating way too often. I dont need new features, I want banking app that works when I open it!",review,
reviews_revolut_010,"| Revolut
fcbb2396-77e2-4b9c-b19f-94765f75bed2 | Best Online banking application . | Revolut
5ae29b01-5112-4a90-ad90-9c3840d3ef8e | great love revolut recommend it to everyone | Revolut
1fe3d9be-b284-42ab-90f8-04ecf32d353c | best | Revolut
f29f459b-f7e5-4aa2-bab9-2be167038dee | it works fine | Revolut
06e8ec6e-dbdb-4bfd-b3f6-db6b91fcfe11 | Completely arbitrary low amount top-up limit that cant be changed by any means other than hoping their AI analysis of your spending deems you worthy of it the next month after hitting the limit | Revolut
3dac4da4-76fb-47b3-9ea3-6d758228f989 | hasta el momento es un excelente producto | Revolut
945f5aa9-d8a8-4141-8359-8925c204af9f | I think Revolut is modern and easy to handle. Very efficient and loads of options.",review,
reviews_revolut_011,"| Revolut
f89e9f61-b25b-4019-88a4-79218fa189eb | amazing exchange rates no fees | Revolut
b89acf51-8810-41d0-a777-3da837293b16 | A perfect online bank! | Revolut
578c55db-a487-4c21-b7c1-2474b2235063 | really good service provided | Revolut
e38fa5b0-f8a6-4a39-afdf-88e990df4cdd | Great app and never had a problem until switched to paying subscription.It should be more clear and even on free trial was showing that i will be charged if cancel before set up date. Everything sorted by great customer service and going back to 5 stars | Revolut
263cf182-a96c-4c7d-b30c-5ed6b96e2519 | hasta ahora todo va bien.",review,
reviews_revolut_012,"la experiencia de abrir la cuenta y navegar por la app ha sido muy rápida e intuitiva | Revolut
198eaf5b-c292-4a8f-b82e-f45371afebf0 | It's so easy to use and at the same time very useful. I really like it! | Revolut
62f34356-741f-45b3-bcbe-481ea883dc1e | I like the app but would like to be able to use Ideal from the UK | Revolut
e10c7598-a627-4092-8c4e-ade2ed070162 | very good | Revolut
02023708-1d06-4838-9e0d-374e4157f290 | fantastic | Revolut
f0abb7bf-04cb-4059-a580-22466e7e2818 | the feature that allowed multiple price alerts on stock prices is gone.",review,
reviews_revolut_013,"I set one alert and I am back on the stock page , have to again tap on alert and set another alert and do it multiple times. please bring that feature that you can set alerts as many you want and then return to the original page. thanks | Revolut
cfd4abc4-fbf8-474e-9533-38b90762ff7f | Overall fantastic.",review,
reviews_revolut_014,"Great rates and app works great. good customer service too | Revolut
5ac889d9-9f52-45a5-8377-8f4af3a6fd64 | wonderful and reliable service | Revolut
921f07b8-404c-4af6-9856-30350c27222e | DO NOT under any circumstances try the free trial. I didnt pay attention and now im charged 20€ to downgrade my plan.",review,
reviews_revolut_015,"| Revolut
64badd49-d5ea-4000-86ee-35c72e101df0 | I do like this app but what pisses me off is I cannot send my daughter a message because she has only 17 years of age can this please be changed | Revolut
4d997f84-22b9-42c2-bb45-f197c4d0be9b | the employee told me that my application could not even be registered because I do not have a nationality (stateless), despite having a valid German residence permit | Revolut
58e4a2fd-1360-4aae-bad2-64a48798414c | amazing | Revolut
1958ed59-f441-461b-8f9d-501088175429 | worst app ever. didnt even get past the registration stage and kept on crashing | Revolut
fb12be97-7312-4a3f-99be-543228e298ad | Quick, safe and easy. But my savings account has not been receiving the interest I expected.",review,
reviews_revolut_016,"| Revolut
908980ad-a6c7-45fd-a7e0-35c311381bf7 | Absolutely fantastic! | Revolut
99fc464f-fcab-4d81-b934-09657a43eb98 | don't use paid promotion | Revolut
f713d284-12bc-493f-bf35-7dd54b578003 | Perfect product for daily basis | Revolut
c4d67494-5164-4295-839e-1826d4f61a22 | junk | Revolut
5ee08320-0f5c-4d9b-ac38-b94b920e6996 | Your authentication process is genuinely atrocious and I have no other words to describe it. Switching to an adult account should be easy in theory yet it's impossible to recieve a 6 digit code to log in.",review,
reviews_revolut_017,"Trying other methods also doesn't work as it brings you down the passport, selfie method which is a huge fail also. My account is so locked up that not even the owner of it can get into it, I'm beyond disappointed. | Revolut
41c82d7a-4848-4d1c-84be-c00fa8cd34b0 | it works for me | Revolut
f1bcb1ed-7682-4047-b534-a42843da48eb | no usable in saudi | Revolut
8171a1c8-40a2-4cea-9e44-fcebfe2a6eb2 | Referral scheme is a scam!",review,
reviews_revolut_018,"Even if the campaign window is still open, you don't get the referral money if your friends don't make the 3 purchases within 5 days of opening their account (which is not in the t&cs or anywhere until you check whether they finished their steps). You are also forced to order a physical card but that takes longer than 5 days to arrive so especially useless for the people who want to use a physical card to make the transactions. Complete scam.",review,
reviews_revolut_019,"| Revolut
af92c11b-3bcb-45ba-ab81-569e45573a38 | Identifying via picture just doesnt work, so now seems like I'm locked out | Revolut
d64f1cbf-93f1-438b-9e80-520ec292984b | I enjoy linking my bank account here for gas money. | Revolut
36e4f778-24de-41df-b945-fb81a5174749 | The best . | Revolut
1936d760-b2ed-40eb-a03e-61f36d71cc17 | nice app | Revolut
43fe2cce-ad4c-4088-ba3e-7726618d6402 | Customer service is zero, Indian scanners call from the app.",review,
reviews_revolut_020,"Although I don't blame Revolut for being scammed by Indians I do blame Revolit for the call within the app itself and not responding for days on a claim to replace the card. | Revolut
283294ee-bb77-4017-a7e3-e149cdf44ef3 | Good | Revolut
bba18d9a-754e-4ad3-aa3b-883a1acf9253 | nice | Revolut
b163689e-52f6-4a8d-9040-8af480b191fb | going really well thank you | Revolut
d9fff726-7758-4cfb-ae36-3a745da31746 | easy to use , quick transactions and payments | Revolut
64813115-0461-45af-a6f0-50a633231240 | reliable, always kept up to date with transactions, never had any issues, very satisfied 😀 | Revolut
6b6296f9-4dc4-4452-8194-7aae696a6576 | great experience. | Revolut
e2ba006e-959b-4b3c-9f7b-3cf7c980b306 | very efficient and easy to use | Revolut
e780db11-8b10-4f9a-86c8-2de06c268d57 | perfect | Revolut
4d0504ad-a47d-475e-88b3-c39056de1bd0 | dumbest app i used on web it show Pakistan option but in application it not show the option of Pakistan | Revolut
17ebc60b-9db5-41fe-9243-7f5ac7ec2809 | I recently tried to send some money to someone, Revolute kept it saying want to verify for 24 hours, even after 24 hours didn't send it, so I want to transfer it to my Own other bank account, Again they said need 24 hours.",review,
